Source;Target;Type
3024;5937;Directed
3024;2194;Directed
3024;2206;Directed
3024;2997;Directed
3024;6183;Directed
3024;3156;Directed
3024;3136;Directed
3024;3153;Directed
3024;3093;Directed
3024;3131;Directed
3024;3142;Directed
3024;3152;Directed
3024;340;Directed
3024;3144;Directed
3024;7562;Directed
3024;8949;Directed
3024;3084;Directed
3024;3048;Directed
3024;3076;Directed
4284;3714;Directed
4284;5730;Directed
3012;3084;Directed
70;178;Directed
70;1760;Directed
70;3878;Directed
70;190;Directed
70;1852;Directed
4008;3751;Directed
4008;3697;Directed
4008;3494;Directed
4008;3752;Directed
4008;3520;Directed
4008;3714;Directed
4008;3576;Directed
4008;3876;Directed
4008;4167;Directed
4008;3617;Directed
4008;3645;Directed
4008;3830;Directed
4008;3670;Directed
1918;146;Directed
1918;1780;Directed
1918;193;Directed
1918;1909;Directed
4016;3697;Directed
4016;3752;Directed
4016;3714;Directed
4016;3876;Directed
4016;4167;Directed
4016;3617;Directed
4016;3645;Directed
4016;3830;Directed
1075;502;Directed
1075;548;Directed
1075;492;Directed
1075;1246;Directed
1075;1264;Directed
1075;1376;Directed
1075;1273;Directed
1075;1418;Directed
1075;469;Directed
1075;3986;Directed
1075;1562;Directed
1075;644;Directed
1075;346;Directed
1075;1553;Directed
1075;609;Directed
1075;337;Directed
1075;1054;Directed
1075;737;Directed
1075;1218;Directed
1075;1367;Directed
1075;478;Directed
1075;1386;Directed
1075;1382;Directed
1075;1222;Directed
1075;1399;Directed
1075;1229;Directed
1075;1374;Directed
1075;591;Directed
1075;304;Directed
1075;302;Directed
1075;580;Directed
1075;1335;Directed
1075;1353;Directed
1075;585;Directed
1075;1309;Directed
1075;1253;Directed
1075;1665;Directed
1075;4198;Directed
1075;344;Directed
1075;1354;Directed
1075;355;Directed
1075;4053;Directed
1075;1074;Directed
1075;1534;Directed
1075;4166;Directed
1075;1678;Directed
1075;1524;Directed
1075;1638;Directed
1075;1064;Directed
1075;1525;Directed
4166;548;Directed
4166;1212;Directed
4166;1515;Directed
4166;1553;Directed
4166;351;Directed
4166;1501;Directed
4166;699;Directed
4166;3998;Directed
4166;1222;Directed
4166;1486;Directed
4166;1230;Directed
4166;1075;Directed
4166;1636;Directed
4166;353;Directed
4166;342;Directed
638;503;Directed
638;1212;Directed
638;665;Directed
638;644;Directed
638;609;Directed
638;668;Directed
638;478;Directed
638;580;Directed
638;636;Directed
638;666;Directed
638;599;Directed
296;287;Directed
296;1386;Directed
296;1335;Directed
1517;548;Directed
1517;492;Directed
1517;1562;Directed
1517;691;Directed
1517;1539;Directed
1517;1553;Directed
1517;1745;Directed
1517;1367;Directed
1517;1222;Directed
1517;1657;Directed
1517;1229;Directed
1517;304;Directed
1517;585;Directed
1517;4198;Directed
1517;355;Directed
1517;373;Directed
1517;1534;Directed
1517;608;Directed
1517;1529;Directed
1517;1525;Directed
410;345;Directed
5577;534;Directed
5577;599;Directed
263;273;Directed
263;260;Directed
1220;507;Directed
1220;1054;Directed
1220;1057;Directed
1220;1218;Directed
1220;1216;Directed
1220;1229;Directed
1220;1253;Directed
1220;1638;Directed
1243;502;Directed
1243;548;Directed
1243;1246;Directed
1243;1212;Directed
1243;1055;Directed
1243;1054;Directed
1243;1057;Directed
1243;1056;Directed
1243;1218;Directed
1243;3998;Directed
1243;1216;Directed
1243;1229;Directed
1243;1230;Directed
1243;1253;Directed
1243;1665;Directed
1243;355;Directed
1243;4053;Directed
596;502;Directed
596;548;Directed
596;507;Directed
596;523;Directed
596;521;Directed
596;469;Directed
596;346;Directed
596;1055;Directed
596;1054;Directed
596;1056;Directed
596;680;Directed
596;668;Directed
596;669;Directed
596;478;Directed
596;1382;Directed
596;490;Directed
596;1222;Directed
596;491;Directed
596;8414;Directed
596;3959;Directed
596;535;Directed
596;534;Directed
596;302;Directed
596;1230;Directed
596;580;Directed
596;1626;Directed
596;1525;Directed
270;273;Directed
270;1128;Directed
270;1175;Directed
270;2177;Directed
270;260;Directed
340;503;Directed
340;248;Directed
340;507;Directed
340;1212;Directed
340;1273;Directed
340;469;Directed
340;287;Directed
340;7447;Directed
340;293;Directed
340;1550;Directed
340;3885;Directed
340;3304;Directed
340;3395;Directed
340;3316;Directed
340;3751;Directed
340;3199;Directed
340;3205;Directed
340;347;Directed
340;644;Directed
340;1563;Directed
340;1538;Directed
340;1610;Directed
340;346;Directed
340;3077;Directed
340;178;Directed
340;3877;Directed
340;3364;Directed
340;3484;Directed
340;3388;Directed
340;348;Directed
340;1555;Directed
340;687;Directed
340;1551;Directed
340;609;Directed
340;2276;Directed
340;3406;Directed
340;3577;Directed
340;3469;Directed
340;156;Directed
340;4144;Directed
340;3930;Directed
340;1612;Directed
340;1157;Directed
340;951;Directed
340;351;Directed
340;1055;Directed
340;338;Directed
340;1051;Directed
340;3992;Directed
340;3942;Directed
340;2359;Directed
340;1611;Directed
340;1587;Directed
340;1561;Directed
340;1569;Directed
340;1606;Directed
340;2279;Directed
340;1509;Directed
340;1054;Directed
340;1609;Directed
340;1208;Directed
340;1206;Directed
340;1613;Directed
340;1056;Directed
340;1050;Directed
340;4091;Directed
340;674;Directed
340;680;Directed
340;4105;Directed
340;1053;Directed
340;737;Directed
340;1200;Directed
340;668;Directed
340;797;Directed
340;671;Directed
340;1741;Directed
340;1489;Directed
340;669;Directed
340;1218;Directed
340;532;Directed
340;478;Directed
340;1382;Directed
340;490;Directed
340;3998;Directed
340;1216;Directed
340;1739;Directed
340;679;Directed
340;1742;Directed
340;675;Directed
340;16;Directed
340;1486;Directed
340;1194;Directed
340;3941;Directed
340;3953;Directed
340;415;Directed
340;421;Directed
340;1452;Directed
340;3959;Directed
340;1633;Directed
340;1657;Directed
340;1706;Directed
340;2954;Directed
340;813;Directed
340;1715;Directed
340;1701;Directed
340;1735;Directed
340;4317;Directed
340;5673;Directed
340;210;Directed
340;273;Directed
340;535;Directed
340;1229;Directed
340;2948;Directed
340;1688;Directed
340;2939;Directed
340;1128;Directed
340;1175;Directed
340;1682;Directed
340;1197;Directed
340;1130;Directed
340;1590;Directed
340;2610;Directed
340;2177;Directed
340;2170;Directed
340;4059;Directed
340;1180;Directed
340;2988;Directed
340;2985;Directed
340;4029;Directed
340;2621;Directed
340;1107;Directed
340;2072;Directed
340;1145;Directed
340;302;Directed
340;1230;Directed
340;580;Directed
340;2560;Directed
340;4274;Directed
340;3989;Directed
340;2564;Directed
340;2082;Directed
340;2176;Directed
340;2064;Directed
340;1335;Directed
340;1353;Directed
340;636;Directed
340;666;Directed
340;2922;Directed
340;2057;Directed
340;4330;Directed
340;2241;Directed
340;2179;Directed
340;2188;Directed
340;994;Directed
340;893;Directed
340;2194;Directed
340;2976;Directed
340;3988;Directed
340;1226;Directed
340;1665;Directed
340;629;Directed
340;599;Directed
340;345;Directed
340;2975;Directed
340;2901;Directed
340;2894;Directed
340;2874;Directed
340;2890;Directed
340;2851;Directed
340;1760;Directed
340;2983;Directed
340;1762;Directed
340;1354;Directed
340;260;Directed
340;4053;Directed
340;1074;Directed
340;1526;Directed
340;341;Directed
340;1626;Directed
340;1761;Directed
340;3448;Directed
340;2910;Directed
340;2997;Directed
340;3156;Directed
340;146;Directed
340;3797;Directed
340;3017;Directed
340;2709;Directed
340;3494;Directed
340;3752;Directed
340;100;Directed
340;1910;Directed
340;2908;Directed
340;3093;Directed
340;3714;Directed
340;3131;Directed
340;1780;Directed
340;193;Directed
340;3024;Directed
340;1678;Directed
340;1636;Directed
340;1524;Directed
340;353;Directed
340;3144;Directed
340;3576;Directed
340;3876;Directed
340;3878;Directed
340;1923;Directed
340;1909;Directed
340;4078;Directed
340;3645;Directed
340;1852;Directed
340;3830;Directed
340;1638;Directed
340;608;Directed
340;350;Directed
340;1529;Directed
340;970;Directed
340;382;Directed
340;1064;Directed
340;352;Directed
340;342;Directed
340;3550;Directed
340;3670;Directed
340;3179;Directed
340;1824;Directed
1678;503;Directed
1678;502;Directed
1678;492;Directed
1678;507;Directed
1678;1246;Directed
1678;1212;Directed
1678;469;Directed
1678;287;Directed
1678;293;Directed
1678;3885;Directed
1678;3316;Directed
1678;347;Directed
1678;644;Directed
1678;1563;Directed
1678;346;Directed
1678;3077;Directed
1678;3364;Directed
1678;3484;Directed
1678;1555;Directed
1678;1551;Directed
1678;609;Directed
1678;3406;Directed
1678;3469;Directed
1678;3930;Directed
1678;1612;Directed
1678;351;Directed
1678;1055;Directed
1678;1051;Directed
1678;1587;Directed
1678;1569;Directed
1678;1606;Directed
1678;2279;Directed
1678;1509;Directed
1678;1054;Directed
1678;1609;Directed
1678;1208;Directed
1678;1613;Directed
1678;1056;Directed
1678;4091;Directed
1678;5794;Directed
1678;737;Directed
1678;1506;Directed
1678;797;Directed
1678;1741;Directed
1678;1489;Directed
1678;669;Directed
1678;1218;Directed
1678;499;Directed
1678;478;Directed
1678;1382;Directed
1678;3998;Directed
1678;1739;Directed
1678;679;Directed
1678;1742;Directed
1678;1737;Directed
1678;1194;Directed
1678;3941;Directed
1678;3953;Directed
1678;421;Directed
1678;1657;Directed
1678;1706;Directed
1678;813;Directed
1678;1701;Directed
1678;4317;Directed
1678;1229;Directed
1678;2948;Directed
1678;1688;Directed
1678;2939;Directed
1678;1128;Directed
1678;1197;Directed
1678;1130;Directed
1678;4057;Directed
1678;4197;Directed
1678;1590;Directed
1678;4059;Directed
1678;1180;Directed
1678;2985;Directed
1678;4029;Directed
1678;302;Directed
1678;1230;Directed
1678;580;Directed
1678;2564;Directed
1678;1335;Directed
1678;2241;Directed
1678;2188;Directed
1678;893;Directed
1678;2194;Directed
1678;1665;Directed
1678;629;Directed
1678;599;Directed
1678;345;Directed
1678;1760;Directed
1678;344;Directed
1678;1354;Directed
1678;1074;Directed
1678;3448;Directed
1678;2997;Directed
1678;3156;Directed
1678;146;Directed
1678;3797;Directed
1678;3494;Directed
1678;3752;Directed
1678;3093;Directed
1678;3714;Directed
1678;193;Directed
1678;1075;Directed
1678;340;Directed
1678;1636;Directed
1678;1524;Directed
1678;1675;Directed
1678;3576;Directed
1678;1923;Directed
1678;3646;Directed
1678;3830;Directed
1678;1638;Directed
1678;350;Directed
1678;352;Directed
1678;342;Directed
1678;3179;Directed
610;532;Directed
610;666;Directed
610;608;Directed
610;628;Directed
371;503;Directed
371;346;Directed
371;1055;Directed
371;1051;Directed
371;1054;Directed
371;1056;Directed
371;3998;Directed
371;1688;Directed
214;210;Directed
214;237;Directed
214;243;Directed
1250;1218;Directed
1250;1382;Directed
1250;1216;Directed
1250;1229;Directed
1636;502;Directed
1636;548;Directed
1636;1246;Directed
1636;1264;Directed
1636;1376;Directed
1636;6493;Directed
1636;1418;Directed
1636;3986;Directed
1636;364;Directed
1636;347;Directed
1636;346;Directed
1636;1555;Directed
1636;1553;Directed
1636;951;Directed
1636;1054;Directed
1636;4091;Directed
1636;1218;Directed
1636;1367;Directed
1636;1386;Directed
1636;1382;Directed
1636;1633;Directed
1636;1629;Directed
1636;1399;Directed
1636;1330;Directed
1636;1229;Directed
1636;1374;Directed
1636;1350;Directed
1636;304;Directed
1636;302;Directed
1636;580;Directed
1636;2560;Directed
1636;2564;Directed
1636;1335;Directed
1636;1353;Directed
1636;585;Directed
1636;1309;Directed
1636;582;Directed
1636;1665;Directed
1636;4198;Directed
1636;629;Directed
1636;599;Directed
1636;2851;Directed
1636;355;Directed
1636;4053;Directed
1636;373;Directed
1636;1435;Directed
1636;1626;Directed
1636;3494;Directed
1636;193;Directed
1636;4166;Directed
1636;340;Directed
1636;1678;Directed
1636;1524;Directed
1636;353;Directed
1636;1638;Directed
1636;1525;Directed
891;245;Directed
891;1229;Directed
891;1107;Directed
891;260;Directed
891;1074;Directed
891;970;Directed
891;897;Directed
891;890;Directed
1524;545;Directed
1524;502;Directed
1524;492;Directed
1524;507;Directed
1524;1264;Directed
1524;1273;Directed
1524;1418;Directed
1524;469;Directed
1524;287;Directed
1524;3885;Directed
1524;3316;Directed
1524;644;Directed
1524;346;Directed
1524;3077;Directed
1524;3364;Directed
1524;1555;Directed
1524;609;Directed
1524;3406;Directed
1524;1512;Directed
1524;351;Directed
1524;337;Directed
1524;1587;Directed
1524;1561;Directed
1524;2279;Directed
1524;1509;Directed
1524;1508;Directed
1524;1613;Directed
1524;1056;Directed
1524;1501;Directed
1524;1084;Directed
1524;1506;Directed
1524;1489;Directed
1524;1190;Directed
1524;1218;Directed
1524;478;Directed
1524;1382;Directed
1524;490;Directed
1524;1739;Directed
1524;679;Directed
1524;1742;Directed
1524;1194;Directed
1524;3941;Directed
1524;3953;Directed
1524;421;Directed
1524;1657;Directed
1524;2954;Directed
1524;1701;Directed
1524;1735;Directed
1524;4317;Directed
1524;210;Directed
1524;535;Directed
1524;1229;Directed
1524;2948;Directed
1524;2939;Directed
1524;1128;Directed
1524;1197;Directed
1524;4057;Directed
1524;1590;Directed
1524;2177;Directed
1524;2170;Directed
1524;2988;Directed
1524;2985;Directed
1524;4029;Directed
1524;2559;Directed
1524;2072;Directed
1524;1186;Directed
1524;1145;Directed
1524;302;Directed
1524;1230;Directed
1524;580;Directed
1524;2564;Directed
1524;2082;Directed
1524;1335;Directed
1524;1353;Directed
1524;2922;Directed
1524;4330;Directed
1524;2241;Directed
1524;2179;Directed
1524;2188;Directed
1524;893;Directed
1524;2194;Directed
1524;1665;Directed
1524;629;Directed
1524;599;Directed
1524;345;Directed
1524;1759;Directed
1524;2983;Directed
1524;344;Directed
1524;1074;Directed
1524;2223;Directed
1524;3797;Directed
1524;3494;Directed
1524;1075;Directed
1524;340;Directed
1524;1678;Directed
1524;1636;Directed
1524;1909;Directed
1524;1519;Directed
1524;1638;Directed
1524;350;Directed
1524;1520;Directed
1524;352;Directed
1524;342;Directed
967;886;Directed
353;548;Directed
353;1212;Directed
353;1236;Directed
353;1273;Directed
353;664;Directed
353;7447;Directed
353;346;Directed
353;1539;Directed
353;1553;Directed
353;609;Directed
353;1051;Directed
353;1054;Directed
353;1613;Directed
353;1056;Directed
353;699;Directed
353;478;Directed
353;1382;Directed
353;3998;Directed
353;1222;Directed
353;458;Directed
353;3953;Directed
353;415;Directed
353;3959;Directed
353;1706;Directed
353;1701;Directed
353;535;Directed
353;4029;Directed
353;1230;Directed
353;580;Directed
353;599;Directed
353;1626;Directed
353;340;Directed
353;1636;Directed
353;350;Directed
353;1064;Directed
353;1525;Directed
1322;1386;Directed
1322;1353;Directed
1322;1354;Directed
1324;1264;Directed
1324;1273;Directed
1324;1386;Directed
1324;1335;Directed
1324;1353;Directed
1324;1665;Directed
1324;1354;Directed
600;502;Directed
600;548;Directed
600;492;Directed
600;1212;Directed
600;523;Directed
600;469;Directed
600;1055;Directed
600;1054;Directed
600;478;Directed
600;1222;Directed
600;491;Directed
600;1626;Directed
1528;502;Directed
1528;548;Directed
1528;346;Directed
1528;1555;Directed
1528;1515;Directed
1528;1512;Directed
1528;1509;Directed
1528;1501;Directed
1528;1190;Directed
1528;1382;Directed
1528;1701;Directed
1528;1519;Directed
268;273;Directed
1675;1665;Directed
1675;1678;Directed
603;502;Directed
603;548;Directed
603;507;Directed
603;1418;Directed
603;469;Directed
603;1055;Directed
603;680;Directed
603;478;Directed
603;491;Directed
603;535;Directed
603;534;Directed
603;1230;Directed
603;3448;Directed
603;3797;Directed
603;3494;Directed
3806;3462;Directed
3806;3448;Directed
3806;3797;Directed
3806;3697;Directed
3806;3494;Directed
3806;3752;Directed
3806;3849;Directed
3806;3520;Directed
3806;3714;Directed
3806;3576;Directed
3806;3876;Directed
3806;3878;Directed
3806;3690;Directed
3806;3747;Directed
3806;3830;Directed
3806;3566;Directed
3806;3550;Directed
3806;3670;Directed
3009;2997;Directed
3009;3093;Directed
7932;3397;Directed
4314;1925;Directed
4314;1926;Directed
3722;2890;Directed
3722;3448;Directed
3722;3825;Directed
3722;3857;Directed
3722;3589;Directed
3722;3797;Directed
3722;3697;Directed
3722;3494;Directed
3722;3524;Directed
3722;3752;Directed
3722;3849;Directed
3722;3520;Directed
3722;1930;Directed
3722;1953;Directed
3722;193;Directed
3722;3570;Directed
3722;3876;Directed
3722;3486;Directed
3722;3646;Directed
3722;3645;Directed
3722;3830;Directed
3722;3550;Directed
3722;3670;Directed
3533;3751;Directed
3533;3462;Directed
3533;3877;Directed
3533;3484;Directed
3533;3748;Directed
3533;3453;Directed
3533;3577;Directed
3533;3469;Directed
3533;2902;Directed
3533;2899;Directed
3533;2883;Directed
3533;2890;Directed
3533;2885;Directed
3533;1762;Directed
3533;2895;Directed
3533;1764;Directed
3533;3448;Directed
3533;111;Directed
3533;3641;Directed
3533;6426;Directed
3533;1897;Directed
3533;3825;Directed
3533;3857;Directed
3533;3771;Directed
3533;3589;Directed
3533;146;Directed
3533;3797;Directed
3533;3864;Directed
3533;3697;Directed
3533;3661;Directed
3533;2709;Directed
3533;3494;Directed
3533;1956;Directed
3533;3524;Directed
3533;3447;Directed
3533;3752;Directed
3533;2745;Directed
3533;2714;Directed
3533;100;Directed
3533;2705;Directed
3533;1941;Directed
3533;1944;Directed
3533;3849;Directed
3533;1943;Directed
3533;1779;Directed
3533;3520;Directed
3533;1930;Directed
3533;2789;Directed
3533;3608;Directed
3533;1934;Directed
3533;3714;Directed
3533;1953;Directed
3533;1780;Directed
3533;1948;Directed
3533;3820;Directed
3533;3626;Directed
3533;3515;Directed
3533;3630;Directed
3533;1937;Directed
3533;1871;Directed
3533;5747;Directed
3533;193;Directed
3533;3722;Directed
3533;3570;Directed
3533;3876;Directed
3533;3878;Directed
3533;3712;Directed
3533;3875;Directed
3533;3486;Directed
3533;4034;Directed
3533;3646;Directed
3533;4007;Directed
3533;3759;Directed
3533;3645;Directed
3533;3676;Directed
3533;1885;Directed
3533;4017;Directed
3533;3488;Directed
3533;1863;Directed
3533;3585;Directed
3533;3690;Directed
3533;1852;Directed
3533;3747;Directed
3533;3717;Directed
3533;3830;Directed
3533;1772;Directed
3533;1892;Directed
3533;3678;Directed
3533;1767;Directed
3533;3858;Directed
3533;3458;Directed
3533;3566;Directed
3533;3550;Directed
3533;3670;Directed
3533;3673;Directed
3533;3621;Directed
3533;1850;Directed
4276;3752;Directed
4276;3486;Directed
4276;3645;Directed
3144;507;Directed
3144;3157;Directed
3144;3885;Directed
3144;3304;Directed
3144;3316;Directed
3144;3077;Directed
3144;2072;Directed
3144;2082;Directed
3144;2176;Directed
3144;2064;Directed
3144;2057;Directed
3144;2241;Directed
3144;2179;Directed
3144;2188;Directed
3144;916;Directed
3144;2191;Directed
3144;893;Directed
3144;2194;Directed
3144;2994;Directed
3144;2997;Directed
3144;3156;Directed
3144;3007;Directed
3144;3017;Directed
3144;3137;Directed
3144;3136;Directed
3144;7774;Directed
3144;3153;Directed
3144;3135;Directed
3144;3093;Directed
3144;3131;Directed
3144;3142;Directed
3144;3141;Directed
3144;3152;Directed
3144;3024;Directed
3144;340;Directed
3144;3066;Directed
3144;3043;Directed
3144;3076;Directed
3144;3146;Directed
5730;3714;Directed
5730;4284;Directed
3570;3751;Directed
3570;3559;Directed
3570;3462;Directed
3570;3877;Directed
3570;3484;Directed
3570;3469;Directed
3570;1760;Directed
3570;3448;Directed
3570;3825;Directed
3570;3797;Directed
3570;3697;Directed
3570;3494;Directed
3570;3752;Directed
3570;3849;Directed
3570;3520;Directed
3570;3714;Directed
3570;3626;Directed
3570;193;Directed
3570;3533;Directed
3570;3576;Directed
3570;3876;Directed
3570;3878;Directed
3570;3793;Directed
3570;3486;Directed
3570;3646;Directed
3570;3645;Directed
3570;3488;Directed
3570;3690;Directed
3570;1852;Directed
3570;3747;Directed
3570;3830;Directed
3570;3473;Directed
3570;3678;Directed
3570;3858;Directed
3570;3566;Directed
3570;3550;Directed
3570;3670;Directed
3570;3863;Directed
2918;2910;Directed
2918;2908;Directed
3576;507;Directed
3576;3751;Directed
3576;3462;Directed
3576;178;Directed
3576;3877;Directed
3576;3731;Directed
3576;3484;Directed
3576;1555;Directed
3576;3577;Directed
3576;3469;Directed
3576;351;Directed
3576;1218;Directed
3576;1382;Directed
3576;1229;Directed
3576;2610;Directed
3576;2988;Directed
3576;2985;Directed
3576;2621;Directed
3576;580;Directed
3576;2560;Directed
3576;2537;Directed
3576;2564;Directed
3576;2531;Directed
3576;2816;Directed
3576;2699;Directed
3576;4304;Directed
3576;3988;Directed
3576;2875;Directed
3576;345;Directed
3576;2551;Directed
3576;2894;Directed
3576;2878;Directed
3576;2902;Directed
3576;2881;Directed
3576;2882;Directed
3576;2874;Directed
3576;2891;Directed
3576;2899;Directed
3576;4069;Directed
3576;2821;Directed
3576;2884;Directed
3576;2883;Directed
3576;2890;Directed
3576;2851;Directed
3576;2762;Directed
3576;2896;Directed
3576;1760;Directed
3576;1759;Directed
3576;2897;Directed
3576;1762;Directed
3576;2895;Directed
3576;1761;Directed
3576;1764;Directed
3576;2650;Directed
3576;3448;Directed
3576;2848;Directed
3576;1754;Directed
3576;1897;Directed
3576;3825;Directed
3576;146;Directed
3576;3797;Directed
3576;3697;Directed
3576;2709;Directed
3576;3494;Directed
3576;2710;Directed
3576;3752;Directed
3576;2745;Directed
3576;2714;Directed
3576;1941;Directed
3576;3611;Directed
3576;2715;Directed
3576;3849;Directed
3576;1779;Directed
3576;3520;Directed
3576;1930;Directed
3576;2789;Directed
3576;3608;Directed
3576;3714;Directed
3576;1953;Directed
3576;1780;Directed
3576;2688;Directed
3576;1948;Directed
3576;3626;Directed
3576;1871;Directed
3576;193;Directed
3576;1925;Directed
3576;2673;Directed
3576;4008;Directed
3576;340;Directed
3576;1678;Directed
3576;3806;Directed
3576;3570;Directed
3576;3876;Directed
3576;3878;Directed
3576;1926;Directed
3576;3712;Directed
3576;3875;Directed
3576;4012;Directed
3576;3486;Directed
3576;3472;Directed
3576;3646;Directed
3576;3759;Directed
3576;3645;Directed
3576;1885;Directed
3576;3698;Directed
3576;3488;Directed
3576;1881;Directed
3576;4014;Directed
3576;1863;Directed
3576;3585;Directed
3576;1774;Directed
3576;3690;Directed
3576;3811;Directed
3576;1852;Directed
3576;3564;Directed
3576;1776;Directed
3576;3830;Directed
3576;1772;Directed
3576;1957;Directed
3576;1892;Directed
3576;1819;Directed
3576;3473;Directed
3576;1638;Directed
3576;3678;Directed
3576;1767;Directed
3576;3858;Directed
3576;3550;Directed
3576;3855;Directed
3576;3670;Directed
3576;1824;Directed
6404;3399;Directed
6169;3024;Directed
3101;3093;Directed
79;178;Directed
79;100;Directed
79;3830;Directed
2796;2789;Directed
6958;3714;Directed
1902;146;Directed
1902;193;Directed
1902;1909;Directed
4188;3125;Directed
91;5507;Directed
91;143;Directed
91;5490;Directed
2809;2789;Directed
3671;3876;Directed
2683;2688;Directed
3881;4167;Directed
3881;3617;Directed
7562;6169;Directed
7002;3876;Directed
3134;3131;Directed
3134;3141;Directed
133;144;Directed
133;177;Directed
133;193;Directed
133;143;Directed
133;21;Directed
133;121;Directed
3105;2072;Directed
3105;2082;Directed
3105;2188;Directed
3105;2191;Directed
3105;2194;Directed
3105;2997;Directed
3105;3093;Directed
3105;3131;Directed
3105;3092;Directed
3105;3061;Directed
3105;3043;Directed
3876;507;Directed
3876;3751;Directed
3876;1840;Directed
3876;346;Directed
3876;3536;Directed
3876;3462;Directed
3876;3877;Directed
3876;3731;Directed
3876;3484;Directed
3876;3807;Directed
3876;3577;Directed
3876;3469;Directed
3876;3720;Directed
3876;2560;Directed
3876;2564;Directed
3876;2894;Directed
3876;2874;Directed
3876;2891;Directed
3876;2899;Directed
3876;2883;Directed
3876;2890;Directed
3876;1760;Directed
3876;2897;Directed
3876;2895;Directed
3876;3862;Directed
3876;3448;Directed
3876;3641;Directed
3876;4011;Directed
3876;1754;Directed
3876;3825;Directed
3876;3589;Directed
3876;146;Directed
3876;3797;Directed
3876;3864;Directed
3876;3697;Directed
3876;3494;Directed
3876;3752;Directed
3876;4355;Directed
3876;3642;Directed
3876;100;Directed
3876;4286;Directed
3876;3745;Directed
3876;3611;Directed
3876;3633;Directed
3876;3849;Directed
3876;3542;Directed
3876;3520;Directed
3876;3730;Directed
3876;3608;Directed
3876;6959;Directed
3876;3714;Directed
3876;1953;Directed
3876;4386;Directed
3876;3622;Directed
3876;3845;Directed
3876;1780;Directed
3876;4015;Directed
3876;1948;Directed
3876;3820;Directed
3876;3626;Directed
3876;5738;Directed
3876;3515;Directed
3876;5753;Directed
3876;193;Directed
3876;3879;Directed
3876;4008;Directed
3876;4016;Directed
3876;340;Directed
3876;3806;Directed
3876;3722;Directed
3876;3533;Directed
3876;3570;Directed
3876;3576;Directed
3876;3671;Directed
3876;7002;Directed
3876;3950;Directed
3876;3561;Directed
3876;3613;Directed
3876;3878;Directed
3876;1926;Directed
3876;4112;Directed
3876;4285;Directed
3876;3712;Directed
3876;3793;Directed
3876;3875;Directed
3876;3486;Directed
3876;3658;Directed
3876;4034;Directed
3876;3472;Directed
3876;4116;Directed
3876;3646;Directed
3876;4007;Directed
3876;4067;Directed
3876;5742;Directed
3876;3759;Directed
3876;3645;Directed
3876;3676;Directed
3876;1885;Directed
3876;3627;Directed
3876;3698;Directed
3876;3681;Directed
3876;4017;Directed
3876;3488;Directed
3876;3578;Directed
3876;1881;Directed
3876;4014;Directed
3876;3585;Directed
3876;4115;Directed
3876;3873;Directed
3876;3690;Directed
3876;3811;Directed
3876;4113;Directed
3876;1852;Directed
3876;1800;Directed
3876;3564;Directed
3876;3747;Directed
3876;3717;Directed
3876;3830;Directed
3876;3782;Directed
3876;1957;Directed
3876;4038;Directed
3876;3473;Directed
3876;3580;Directed
3876;3678;Directed
3876;3846;Directed
3876;3660;Directed
3876;3858;Directed
3876;3729;Directed
3876;4356;Directed
3876;3458;Directed
3876;3566;Directed
3876;3550;Directed
3876;3454;Directed
3876;3670;Directed
3876;3673;Directed
3876;3621;Directed
3876;1824;Directed
3950;3876;Directed
3561;3697;Directed
3561;3494;Directed
3561;3752;Directed
3561;3520;Directed
3561;3714;Directed
3561;3876;Directed
3561;3645;Directed
3561;3830;Directed
3561;3550;Directed
3561;3670;Directed
8949;3885;Directed
8949;2188;Directed
8949;3156;Directed
8949;3024;Directed
8949;3048;Directed
5724;3714;Directed
174;178;Directed
174;100;Directed
174;193;Directed
174;3878;Directed
174;1852;Directed
174;3830;Directed
3613;3697;Directed
3613;3494;Directed
3613;3752;Directed
3613;3520;Directed
3613;3714;Directed
3613;3876;Directed
3613;3645;Directed
3613;3830;Directed
3613;3550;Directed
3613;3670;Directed
4167;502;Directed
4167;478;Directed
4167;16;Directed
4167;3463;Directed
4167;3771;Directed
4167;4355;Directed
4167;4286;Directed
4167;3633;Directed
4167;3542;Directed
4167;3946;Directed
4167;3630;Directed
4167;4008;Directed
4167;4016;Directed
4167;3576;Directed
4167;3881;Directed
4167;4034;Directed
4167;4116;Directed
4167;4007;Directed
4167;5742;Directed
4167;3674;Directed
4167;3676;Directed
4167;3544;Directed
4167;4017;Directed
4167;4041;Directed
4167;3578;Directed
4167;3685;Directed
4167;4359;Directed
4167;5758;Directed
4167;4037;Directed
4167;4028;Directed
4167;3790;Directed
4167;4072;Directed
4167;4043;Directed
4167;3660;Directed
4167;4348;Directed
4167;3729;Directed
4167;3609;Directed
4167;4356;Directed
4167;4292;Directed
4167;3442;Directed
148;55;Directed
148;5495;Directed
3878;502;Directed
3878;3751;Directed
3878;3536;Directed
3878;3462;Directed
3878;49;Directed
3878;178;Directed
3878;3877;Directed
3878;3731;Directed
3878;3484;Directed
3878;3817;Directed
3878;3577;Directed
3878;3469;Directed
3878;478;Directed
3878;2564;Directed
3878;189;Directed
3878;599;Directed
3878;2902;Directed
3878;2890;Directed
3878;2889;Directed
3878;2885;Directed
3878;1762;Directed
3878;2895;Directed
3878;3448;Directed
3878;3641;Directed
3878;4011;Directed
