Id,lat,lng
7923,25.7783,-80.1703
8533,41.146027,-80.16775
9143,26.061934,-80.16565
8538,40.80197,-80.16086
8364,44.449165,-80.15833
3533,26.072582,-80.15275
9144,26.316944,-80.12222
7748,26.0882,-80.11537
8379,26.247139,-80.11105
3831,26.3785,-80.1077
8070,-26.293863,-80.096214
3722,26.68316,-80.09559
4314,19.659166,-80.090836
3593,26.593,-80.08505
3806,32.898647,-80.04053
5853,21.788462,-79.9972
8987,40.4406,-79.9961
8359,48.210278,-79.98139
2690,-3.435161,-79.97781
4016,37.325474,-79.97542
2681,-3.268903,-79.96157
1918,22.492191,-79.94361
2679,-4.378231,-79.941025
4008,36.09775,-79.93731
70,43.17361,-79.935
7495,40.3544,-79.9302
8009,32.781082,-79.92364
4284,39.642906,-79.91631
8313,34.449383,-79.89006
2673,-2.157419,-79.88356
1925,19.686981,-79.88279
7820,43.7603,-79.875
5839,9.35664,-79.8674
4058,41.377872,-79.86036
3779,38.889442,-79.85714
7780,43.4425,-79.85083
171,47.695,-79.84889
2785,-6.787475,-79.828094
2684,-2.851097,-79.80362
8537,40.45264,-79.77492
2685,-3.319667,-79.769165
8520,34.891304,-79.75961
3879,34.18536,-79.72389
2694,-2.261036,-79.68017
8502,39.959167,-79.65722
193,43.677223,-79.630554
6047,0.978519,-79.6266
1868,8.914794,-79.59963
1869,8.973339,-79.55558
2677,-1.704381,-79.55226
9050,43.2027,-79.4834
7859,36.048542,-79.47489
194,43.7425,-79.46555
2687,-0.9894,-79.46511
2776,-5.256767,-79.442856
1921,21.969969,-79.442696
177,46.36361,-79.422775
5747,40.2759,-79.4048
144,43.6275,-79.396164
2676,0.184203,-79.39195
8519,35.23761,-79.388794
7844,43.655994,-79.38416
1871,9.071364,-79.38345
8599,43.653057,-79.38306
7463,43.64528,-79.380554
2669,-1.706275,-79.37894
6046,-3.99589,-79.3719
82,43.86222,-79.37
8792,33.3114,-79.32031
110,44.974724,-79.30333
8545,42.493336,-79.27204
1937,25.69988,-79.264656
7059,42.15333,-79.25806
4003,25.767,-79.25
5529,56.5378,-79.2467
2692,-0.248222,-79.21445
5753,37.3267,-79.2004
2804,-8.081411,-79.108765
8368,8.252,-79.0668
7779,43.108803,-79.06361
9051,43.1088,-79.0634
8517,34.609806,-79.059555
5957,8.62876,-79.0347
9052,43.1135,-79.0318
8205,9.52,-79.03
8539,40.03887,-79.01499
3481,35.170883,-79.01447
2671,-2.889467,-78.9844
7901,9.559167,-78.97111
3630,43.107334,-78.9462
8819,38.076942,-78.94417
8839,-33.665,-78.9297
3515,33.67975,-78.92833
5472,53.8056,-78.9169
8546,42.700893,-78.91476
5734,41.1783,-78.8987
7062,38.26389,-78.896385
7902,43.9228,-78.895
5738,34.9912,-78.8803
9081,42.8783,-78.8738
8415,42.88351,-78.87205
149,48.206112,-78.835556
4169,40.316113,-78.833885
5516,53.0106,-78.8311
1900,22.027054,-78.78962
3626,35.87764,-78.787476
8474,39.615276,-78.76056
5507,51.4733,-78.7583
2716,1.814417,-78.74923
3820,42.940525,-78.73217
8604,33.81175,-78.723946
1948,26.558685,-78.69556
2689,-1.653433,-78.65614
5722,41.8031,-78.6401
2678,-0.906833,-78.61575
2668,-1.212067,-78.57464
2674,-3.423214,-78.56699
2782,-9.149614,-78.52385
5539,52.2264,-78.5225
8503,40.08611,-78.513336
5852,22.5132,-78.511
8818,38.666943,-78.50056
6066,-7.139183,-78.4894
2688,-0.141144,-78.48821
4015,38.138638,-78.45286
7509,33.908504,-78.43667
7695,-0.5425,-78.3657
107,44.23,-78.363335
7302,18.34,-78.335556
1901,22.460985,-78.32842
3694,40.29637,-78.32002
7895,9.303333,-78.236115
1906,21.499722,-78.20278
5958,8.017,-78.2
5955,7.583,-78.2
8560,43.03175,-78.16967
5840,7.51778,-78.1572
5506,60.8186,-78.1486
5841,8.40667,-78.1417
2675,0.338419,-78.13642
2680,-2.299167,-78.12075
5520,58.4719,-78.0769
1931,25.053814,-78.048996
7897,9.186667,-77.98417
75,72.683334,-77.96667
3640,35.339382,-77.96059
7896,9.137778,-77.93361
5504,62.4173,-77.9253
1780,18.503717,-77.91336
3845,34.270615,-77.90257
2722,2.570133,-77.8986
7690,35.8563,-77.8919
1935,25.417109,-77.88085
2800,-6.201806,-77.856064
4318,40.849277,-77.848694
1904,21.420427,-77.847435
1936,25.73833,-77.84011
2695,-0.986767,-77.81945
96,49.761665,-77.80278
1928,24.698282,-77.79561
153,48.053333,-77.782776
5496,55.2819,-77.7653
8207,8.95,-77.75
6739,39.7079,-77.7295
2697,0.809506,-77.70805
62,53.62528,-77.70417
5956,8.133,-77.7
1927,24.287664,-77.684616
3622,43.118866,-77.672386
2725,0.861925,-77.67176
4386,34.829163,-77.61214
7522,35.33139,-77.60889
2788,-9.347444,-77.59839
7415,39.2407,-77.591
5856,24.158934,-77.58976
8835,39.078,-77.558
7962,8.68333,-77.5333
142,44.11889,-77.52805
9120,37.18375,-77.507385
1953,25.038958,-77.46623
8412,38.298416,-77.45688
3714,38.944534,-77.45581
3707,34.708416,-77.43967
7971,37.5343,-77.42945
8532,41.135777,-77.4223
9133,39.4449,-77.4012
1933,26.004639,-77.395485
2711,6.202917,-77.39468
1934,26.745337,-77.391266
6959,35.635277,-77.38528
7969,44.1793,-77.3747
9118,39.486183,-77.35475
7751,25.081158,-77.34121
8234,8.616667,-77.333336
7865,25.0872,-77.3239
3608,37.505165,-77.319664
159,45.95222,-77.31917
3833,38.501682,-77.305336
5860,25.083,-77.3
7354,8.516667,-77.3
2742,1.396247,-77.29148
6727,60.0506,-77.2869
8147,45.8644,-77.2517
5476,7.033,-77.2
8829,-1.0102,-77.1501
8850,43.23479,-77.119446
2789,-12.021889,-77.11432
8143,39.1006,-77.09576
1913,20.288172,-77.0893
1930,26.511406,-77.08347
8275,38.806347,-77.0621
2799,-11.9287,-77.06114
3730,35.07297,-77.042946
3520,38.85208,-77.03772
8597,38.889442,-77.03528
1919,21.509453,-77.02038
6508,38.89746,-77.00643
8384,38.90339,-77.00583
2795,-12.160708,-76.99894
2712,3.819628,-76.98977
2670,-0.462886,-76.98684
2682,-2.067014,-76.97574
1778,18.404247,-76.96902
1924,20.987642,-76.9358
3584,41.241837,-76.9211
3946,42.15989,-76.89161
3656,34.90087,-76.88073
9116,38.948,-76.8719
6750,0.093056,-76.8675
3552,38.810806,-76.86703
8284,40.21714,-76.851364
9117,24.819302,-76.82433
1782,17.988558,-76.82376
1945,24.594257,-76.82021
1779,17.935667,-76.7875
8561,42.883564,-76.781235
3542,40.193493,-76.763405
3489,39.085384,-76.759415
2790,-7.1691,-76.72856
2726,7.811956,-76.71643
1943,25.474861,-76.68349
7362,5.071667,-76.67639
3849,39.17536,-76.668335
6884,39.794823,-76.647194
2753,5.690758,-76.64118
8411,39.28372,-76.621635
1899,20.396332,-76.62149
6452,39.307407,-76.615555
6965,39.30722,-76.615555
2741,2.4544,-76.60932
3518,37.1325,-76.60884
7359,0.978889,-76.60555
61,44.225277,-76.59695
3795,40.43481,-76.56941
8935,38.94278,-76.56834
7975,44.2572,-76.53715
8071,44.256943,-76.53694
1781,18.198807,-76.53453
140,64.23,-76.526665
5515,56.5361,-76.5183
6751,-8.183,-76.517
8470,38.972942,-76.50116
2706,0.505228,-76.50084
3633,37.131893,-76.49299
2777,-2.796128,-76.46661
3947,42.491028,-76.45844
7344,37.0228,-76.4519
1947,24.169083,-76.43906
3521,38.28598,-76.41178
6997,-8.337041,-76.385735
2715,3.543222,-76.381584
2806,-6.508742,-76.373245
3866,37.082882,-76.36055
2696,-0.122956,-76.33775
1944,25.284706,-76.33101
1910,20.78559,-76.31511
5751,40.1217,-76.2961
3827,36.937645,-76.28929
2754,4.088358,-76.23513
2805,-13.744864,-76.22028
6067,-9.878811,-76.204796
8552,39.566837,-76.2024
3611,36.89461,-76.201225
1946,24.8917,-76.17774
3526,36.260582,-76.174576
3772,39.46622,-76.16881
5501,51.6911,-76.1356
2797,-5.893772,-76.11821
3745,43.111187,-76.10631
2740,1.857769,-76.08572
7870,38.804165,-76.069
3870,36.8207,-76.03354
3838,43.99192,-76.021736
8473,40.989166,-76.0025
92,46.272778,-75.990555
4129,42.20869,-75.979836
5764,40.3785,-75.9652
6049,4.758181,-75.95575
1941,23.562632,-75.87796
8551,40.15704,-75.87049
8772,39.9789,-75.8654
8625,41.297306,-75.85224
1905,19.969769,-75.83541
2731,8.823744,-75.82583
1942,23.466667,-75.78167
2705,4.452775,-75.76645
2739,4.812675,-75.73952
1954,22.181803,-75.729454
4286,41.338478,-75.723404
3556,44.05562,-75.71946
8073,44.6003,-75.7039
8074,44.5919,-75.693344
9106,22.148056,-75.69334
5857,24.629417,-75.673775
100,45.3225,-75.66917
5535,62.1794,-75.6672
7968,45.4164,-75.6517
3859,39.678722,-75.60653
2729,6.219958,-75.59052
7363,9.511944,-75.58639
2719,1.589189,-75.56437
95,45.521694,-75.56359
9082,39.736668,-75.55167
8761,-0.766667,-75.53333
2714,10.442381,-75.51296
3642,38.340527,-75.51029
2791,-11.783144,-75.4734
3801,37.940193,-75.46639
3487,39.12954,-75.46596
3724,44.681854,-75.4655
2733,5.029597,-75.46471
5858,24.315292,-75.45233
4355,40.652084,-75.4408
2745,6.164536,-75.42312
8530,41.34736,-75.41589
3450,43.2338,-75.407036
8549,39.735565,-75.39772
7011,38.689194,-75.35889
2803,-11.128639,-75.3505
2734,2.95015,-75.294
2717,9.332742,-75.28559
1951,23.581444,-75.27048
8504,40.1375,-75.265
3752,39.871944,-75.24114
1907,19.906458,-75.207054
7361,7.968333,-75.19833
7006,39.9557,-75.182
8529,41.035873,-75.16068
1908,20.085419,-75.158325
7385,39.996956,-75.14877
3803,40.199833,-75.14817
2724,4.421608,-75.1333
8728,38.781654,-75.11954
1950,23.179014,-75.0936
3679,39.367805,-75.07222
7713,42.524723,-75.064445
3750,40.081944,-75.01059
6068,-14.854192,-74.96181
8727,38.969627,-74.960915
1912,20.654114,-74.92211
3740,39.008507,-74.90827
2744,5.212556,-74.883644
2730,9.284739,-74.84609
8548,39.94289,-74.84575
3546,44.935833,-74.84555
1955,23.684378,-74.83619
3447,40.27669,-74.81347
7360,7.596389,-74.80889
2720,4.276242,-74.79669
2710,10.889589,-74.78082
7060,46.409443,-74.78
6051,-0.18,-74.77
2750,2.152175,-74.76635
7366,40.21889,-74.75417
2736,7.010369,-74.7155
8665,40.62599,-74.67024
8547,40.213943,-74.601776
3655,40.015556,-74.59167
3524,39.457584,-74.57716
2781,-8.377939,-74.574295
8177,45.092777,-74.56778
5514,49.7719,-74.5281
1956,24.063274,-74.523964
1898,20.365316,-74.5062
8724,39.3665,-74.442
8778,43.975063,-74.42044
7657,40.79935,-74.41487
8531,41.43191,-74.39156
3812,40.033333,-74.35333
7321,40.568,-74.3275
7990,40.87522,-74.281364
8283,41.509987,-74.26464
8550,40.617447,-74.24459
2748,11.11965,-74.230644
5770,44.3853,-74.2062
2786,-13.154819,-74.204414
5859,22.745562,-74.18235
5850,18.6631,-74.1703
3494,40.6925,-74.16867
7045,40.734722,-74.16417
2709,4.701594,-74.14695
3661,41.504093,-74.104836
2723,4.812333,-74.06492
3624,40.8501,-74.06084
3993,40.701214,-74.009026
7729,40.7545,-74.0071
8591,40.71417,-74.00584
93,45.681946,-74.00528
8123,40.7126,-73.9996
8010,40.76768,-73.99911
6966,40.7505,-73.9935
7881,40.75616,-73.9906
2707,9.045542,-73.97493
4032,40.7425,-73.97195
1932,22.441828,-73.970856
8777,44.264442,-73.961945
6968,42.852455,-73.92886
3697,40.777245,-73.872604
8812,41.969833,-73.864555
2718,7.024331,-73.8068
3864,42.74827,-73.80169
1894,18.271103,-73.78829
7358,2.179167,-73.7875
6439,40.91392,-73.782005
7767,40.63975,-73.77892
3797,40.63975,-73.77892
2778,-10.729117,-73.7665
8072,45.448612,-73.74111
8900,42.641388,-73.74111
146,45.470554,-73.74083
8562,41.57697,-73.73235
8056,42.2913,-73.7103
3589,41.06696,-73.70757
1949,20.975,-73.66686
2756,4.167875,-73.61376
7462,45.49972,-73.56611
7845,45.515278,-73.561424
8598,45.50861,-73.55389
7044,41.046936,-73.5415
8286,41.371536,-73.48219
3771,44.650944,-73.46814
7365,44.1871,-73.4519
71,45.5175,-73.41695
8034,40.7288,-73.4134
2735,8.315061,-73.35833
2787,-13.706408,-73.35038
2801,-3.784739,-73.30881
76,45.294445,-73.28111
2755,10.435042,-73.249504
2708,7.1265,-73.18478
3711,44.471863,-73.153275
8289,41.478554,-73.13525
3579,41.16347,-73.12617
3857,40.79525,-73.10022
2665,-41.438885,-73.093956
2667,-39.649956,-73.08611
2656,-36.77265,-73.0631
2658,-40.61121,-73.06104
7356,-0.733333,-73.01667
1952,22.379528,-73.0135
5767,43.5294,-72.9496
7232,-49.328888,-72.93
6441,41.298668,-72.925995
2746,11.526222,-72.92596
4006,41.26375,-72.8868
8563,41.689335,-72.86469
5851,19.9336,-72.8486
2549,-7.599906,-72.769485
8963,45.290833,-72.74194
8281,42.157948,-72.71587
2666,-42.932808,-72.69911
3825,41.93889,-72.68322
7043,41.76888,-72.6815
8663,46.351665,-72.68056
3780,41.73672,-72.649445
2747,2.579694,-72.63936
2664,-38.76682,-72.6371
3590,40.843655,-72.63179
8187,44.535,-72.614
8725,42.106,-72.593056
7668,-13.1167,-72.5667
3606,44.203503,-72.562325
3828,42.194016,-72.53478
1896,18.241083,-72.5185
4267,43.343334,-72.51722
7226,-51.733334,-72.51667
2713,7.927567,-72.51154
8726,42.375,-72.51139
2727,11.232528,-72.490135
2858,7.840831,-72.43974
2654,-37.40173,-72.425446
6740,-0.58,-72.41
6055,5.319114,-72.38397
5749,43.6261,-72.3042
7225,-51.533333,-72.3
1897,18.58005,-72.29254
2846,8.239167,-72.27103
1754,21.773624,-72.265884
130,48.52,-72.26556
6030,-50.3361,-72.2486
2855,7.801317,-72.20285
1895,19.732988,-72.19474
8282,41.744026,-72.18022
9021,19.4711,-72.1444
2648,-45.59421,-72.10613
4061,-50.280323,-72.0531
4270,41.330055,-72.045135
2861,7.565111,-72.035126
2646,-36.582497,-72.031364
2737,12.221483,-71.98482
8434,1.444549,-71.94992
2865,8.974425,-71.943016
1753,21.917475,-71.93956
2812,-13.535722,-71.93878
7253,61.58861,-71.92944
6043,-39.2928,-71.9159
7355,6.916667,-71.9
6426,42.2673,-71.8757
2653,-43.189167,-71.85111
5808,21.833,-71.817
8194,41.349724,-71.80333
2751,6.451081,-71.76026
8290,42.55411,-71.75897
7231,-47.533333,-71.75
2848,10.558208,-71.72786
134,45.43861,-71.69139
2642,-45.916058,-71.689476
2644,-46.58334,-71.68741
6072,8.6241,-71.67282
1758,17.928982,-71.64477
7254,48.50861,-71.64139
2802,-16.341072,-71.583084
8195,41.168056,-71.57778
2486,-41.943188,-71.53229
1755,21.51574,-71.52853
8287,42.78175,-71.51478
4268,43.20267,-71.50233
3781,41.920765,-71.49138
7818,-32.94961,-71.478584
4011,42.932556,-71.43567
3641,41.732582,-71.42038
8278,41.597137,-71.41214
111,46.79111,-71.39333
2794,-17.695036,-71.34396
3425,42.46995,-71.28903
4266,41.533054,-71.28222
8038,-34.9667,-71.2164
5809,21.333,-71.2
2662,-29.916233,-71.199524
8279,42.000134,-71.19677
8280,42.19053,-71.17294
2859,7.803514,-71.16572
2849,8.582294,-71.16119
2513,-41.151173,-71.15754
5807,21.4445,-71.1423
2488,-42.90795,-71.13947
2517,-40.075382,-71.13729
8288,42.717194,-71.12341
1757,18.251465,-71.1204
9049,42.3478,-71.075
7966,42.35,-71.0558
8276,41.8744,-71.01665
3448,42.364346,-71.00518
28,48.330555,-70.99639
8697,48.3295,-70.9957
2499,-46.53791,-70.97869
5737,41.6761,-70.9569
2784,-17.17896,-70.9308
8658,42.58414,-70.916145
2647,-53.002644,-70.85458
5763,43.0779,-70.8233
7311,-45.016666,-70.816666
8967,-27.078053,-70.7953
2650,-33.392975,-70.785805
2625,-8.155256,-70.78327
2660,-34.173695,-70.775696
2839,7.211081,-70.75645
2659,-28.596403,-70.756
2752,7.068881,-70.73692
8277,41.909027,-70.728775
7301,18.907625,-70.71985
4269,43.39383,-70.708
2783,-9.768131,-70.70646
2643,-33.5618,-70.6884
8285,42.09825,-70.67214
4265,41.391666,-70.61528
1764,19.406092,-70.60469
2870,9.340797,-70.58409
1761,19.7579,-70.57003
2663,-33.45628,-70.54667
3725,41.65844,-70.521416
6065,-3.916858,-70.508224
7312,-44.016666,-70.46667
2651,-23.444477,-70.4451
2641,-18.348532,-70.338745
2652,-53.2537,-70.31923
7460,-53.2537,-70.31923
3862,43.64616,-70.30928
8632,44.048473,-70.28351
4278,41.669334,-70.28036
2807,-18.053333,-70.27583
2732,1.253664,-70.23388
2450,-37.44469,-70.222466
6456,42.071945,-70.22139
2822,8.619575,-70.220825
2649,-20.535221,-70.181274
2857,7.575706,-70.17433
2792,-15.467103,-70.15817
2844,11.780775,-70.1515
6031,-48.7831,-70.15
7221,-38.9755,-70.11358
2831,10.175603,-70.065216
3517,41.25305,-70.06018
2895,12.501389,-70.01522
5481,60.0272,-69.9992
5811,18.5725,-69.9856
7911,18.475,-69.975
6728,58.6678,-69.9558
2728,-4.193549,-69.94316
2628,-4.255669,-69.93583
5509,62.85,-69.8833
8247,-6.639444,-69.87972
3701,44.32065,-69.79732
7300,18.81,-69.79
6042,-26.3111,-69.7652
1763,18.503706,-69.7617
2841,9.026944,-69.75515
5810,19.267,-69.742
5477,-2.867,-69.733
2833,11.414867,-69.681656
1762,18.429665,-69.66892
5499,61.0464,-69.6178
5508,59.2967,-69.5997
129,47.764442,-69.584724
7230,-41.3,-69.5833
6052,-1.33,-69.58
2453,-35.493595,-69.574265
2838,7.059722,-69.4967
2780,-11.411578,-69.48871
1756,19.198586,-69.42977
5446,77.4886,-69.3887
2824,10.042747,-69.35862
2496,-51.608875,-69.31264
2516,-38.939682,-69.26464
2818,9.553422,-69.23753
2808,-12.613611,-69.228615
2639,0.6075,-69.18584
4026,44.060112,-69.09923
57,48.746113,-69.09722
8969,-16.183327,-69.0875
7223,-45.6,-69.083336
2897,12.188853,-68.9598
6028,-46.533054,-68.95111
8256,-3.465556,-68.91889
1759,18.45071,-68.911835
7222,-37.390617,-68.90421
2645,-22.498175,-68.90357
3463,44.807446,-68.82814
2452,-32.83172,-68.792854
2761,-11.040436,-68.782974
2862,10.278728,-68.75521
10,76.531204,-68.70316
3551,45.647835,-68.68556
2500,-50.01655,-68.5792
2828,9.647722,-68.57465
55,63.75639,-68.55583
40,70.486115,-68.51667
7256,48.478058,-68.49694
8668,44.16539,-68.42817
154,58.09611,-68.42694
2461,-31.571472,-68.4182
2454,-34.588314,-68.403854
1760,18.567368,-68.363434
4025,44.449768,-68.361565
7058,47.285557,-68.312775
2497,-54.843277,-68.29575
2896,12.131044,-68.26851
8729,44.39917,-68.225
192,48.608612,-68.20805
27,49.1325,-68.204445
2762,-16.513338,-68.19225
8968,-22.918888,-68.16278
2509,-38.949,-68.15571
8932,-67.34,-68.08
2854,10.4805,-68.07303
3528,46.688957,-68.0448
3478,46.8715,-68.017914
2868,10.149733,-67.9284
6054,3.85,-67.91
2498,-49.306774,-67.80259
3509,46.12308,-67.79205
2495,-53.777668,-67.74939
2820,4.051819,-67.70107
6071,10.249978,-67.64942
7832,-54.9311,-67.6263
2655,-54.931072,-67.62626
6502,-20.240932,-67.62538
2451,-39.00067,-67.620514
2853,5.619992,-67.6061
2457,-28.03775,-67.580315
2823,10.183375,-67.55732
6057,-11.1077,-67.5512
7227,-46.4333,-67.5333
7317,-14.4275,-67.498055
2738,6.184717,-67.493164
2609,-9.583,-67.4836
2487,-45.785347,-67.46551
2863,7.883317,-67.44402
2459,-29.223888,-67.43889
2829,8.924656,-67.41709
2845,9.906953,-67.37964
6059,-14.3044,-67.3534
7228,-47.033333,-67.25
2888,18.255693,-67.148476
2885,18.494862,-67.12944
2763,-17.96259,-67.07623
6501,-20.330706,-67.04688
8666,44.91011,-67.012695
2851,10.603117,-66.990585
7530,-0.148056,-66.9858
2630,-0.148419,-66.98559
2836,9.372167,-66.92299
8245,-4.871389,-66.8975
161,52.921944,-66.86444
7313,-20.466667,-66.833336
2834,10.286589,-66.816216
80,54.80528,-66.805275
2458,-29.381636,-66.79584
6060,-14.8592,-66.7375
6917,18.45111,-66.67555
6420,11.95,-66.67
2889,18.008307,-66.56303
56,45.86889,-66.537224
2467,-33.273193,-66.35642
36,47.990833,-66.33028
2444,-30.345278,-66.29361
202,50.22333,-66.26556
2847,11.808822,-66.179214
2759,-17.421059,-66.17712
2827,7.626078,-66.16492
8730,43.833225,-66.12265
7531,0.628269,-66.11513
2887,18.456827,-66.09814
2842,10.462453,-66.09276
7521,43.8269,-66.0881
8255,-2.5325,-66.083336
2890,18.439417,-66.00183
2871,9.222028,-65.99358
5512,58.7114,-65.9928
8852,-26.06245,-65.9321
2494,-47.73529,-65.9041
135,45.316113,-65.89028
6503,-18.133114,-65.76878
2455,-28.593214,-65.75092
5538,47.6297,-65.7389
2764,-19.54307,-65.72371
170,66.145,-65.71361
2886,18.30889,-65.66186
7545,18.2453,-65.6434
7307,18.245277,-65.64333
2479,-22.150557,-65.5775
2476,-24.855978,-65.48617
6775,48.0711,-65.4603
35,47.00778,-65.449165
2766,-13.762208,-65.43516
6788,18.1158,-65.4227
2466,-33.725143,-65.37808
8246,-4.884167,-65.35555
6056,-10.8206,-65.3456
7229,-41.592,-65.341
6814,18.3127,-65.3034
2767,-19.007084,-65.28875
2561,-10.786375,-65.28479
2490,-43.2105,-65.27032
7308,-32.349804,-65.17993
2463,-31.945183,-65.146286
2760,-16.990019,-65.14153
2460,-26.84086,-65.10494
2492,-42.759163,-65.10272
2477,-24.392778,-65.09778
6029,-40.7512,-65.0343
8258,-0.416944,-65.03389
2883,18.337305,-64.97336
7309,18.338612,-64.940834
8914,-27.509947,-64.93667
2769,-14.818739,-64.91802
204,44.984444,-64.91695
8011,32.327038,-64.83063
2884,17.701889,-64.79855
7381,-7.258889,-64.797775
2624,-3.382944,-64.72405
7310,17.747223,-64.705
2768,-21.555737,-64.701324
2821,10.107139,-64.68916
4069,32.36404,-64.6787
117,46.11222,-64.67861
7806,45.0519,-64.6517
2903,18.444834,-64.54298
63,48.775276,-64.478615
2819,9.430225,-64.470726
6080,18.4464,-64.4275
2478,-23.152779,-64.32917
2758,-22.773336,-64.31288
2456,-27.765617,-64.31012
106,49.836388,-64.28861
2512,-36.58832,-64.275696
2462,-33.08513,-64.261314
2443,-31.32362,-64.207954
2864,8.945147,-64.151085
2835,10.450333,-64.13047
5550,53.5619,-64.1064
152,67.54583,-64.03139
2843,10.794406,-63.98159
2850,10.912926,-63.967583
2607,-8.709294,-63.902283
138,46.440556,-63.83361
6027,-22.619167,-63.79319
2504,-35.696182,-63.758286
2772,-21.960924,-63.65167
7255,50.281944,-63.61139
2826,8.121898,-63.537354
73,44.880833,-63.50861
23,44.63972,-63.499443
7250,45.87,-63.46111
2770,-21.255232,-63.40561
2464,-34.135445,-63.36225
9018,-64.4931,-63.294
2832,10.660014,-63.26168
4249,17.645279,-63.220554
4247,-17.8,-63.166668
2852,9.749067,-63.1534
7398,-4.085,-63.140835
2771,-17.644756,-63.135365
182,46.29,-63.121113
2899,18.040953,-63.1089
8257,-7.532222,-63.072224
2900,18.204834,-63.055084
2879,18.099915,-63.047195
2491,-40.86922,-63.00039
2898,17.496492,-62.97944
7399,-0.975,-62.92389
2830,6.231989,-62.85443
6460,17.9023,-62.8324
6438,-63.37,-62.83
2856,8.288528,-62.76036
4323,8.288527,-62.76036
2891,17.311193,-62.718666
6079,17.205679,-62.58987
6521,6.290501,-62.5345
9016,-64.41,-62.38
9017,-64.5,-62.33
2840,10.574078,-62.312668
86,82.51778,-62.280556
4146,16.79139,-62.193333
7299,16.79139,-62.193333
2501,-38.724968,-62.169315
2465,-32.68364,-62.15779
2866,9.088994,-62.094173
2502,-37.44611,-61.889297
2511,-35.844593,-61.85755
6073,-10.8708,-61.8465
6074,17.6358,-61.8286
2874,17.13675,-61.792667
94,50.19,-61.789165
2882,12.004247,-61.786194
65,47.42472,-61.778057
6076,16.0133,-61.7422
5488,56.5492,-61.6803
2837,6.715438,-61.639217
6786,15.8644,-61.5806
2881,16.265306,-61.531807
2867,7.249381,-61.528934
6869,-31.282072,-61.501595
5660,12.4761,-61.4728
6082,12.583,-61.417
2876,15.336719,-61.392212
2905,12.699042,-61.34243
2902,10.595369,-61.337242
2877,15.547028,-61.3
2594,-5.811381,-61.27832
6078,15.86875,-61.270023
8217,50.19583,-61.265835
6077,16.2578,-61.2625
6081,12.988444,-61.26203
2907,13.144306,-61.21086
7251,55.91389,-61.184444
2906,12.887947,-61.18016
2860,4.554722,-61.14492
4126,4.554722,-61.14492
6075,16.2969,-61.0844
2506,-36.186592,-61.076366
8408,13.868921,-61.073597
2878,14.591033,-61.003174
2893,14.020228,-60.992935
2894,13.733194,-60.9526
2438,-34.54589,-60.930557
2901,11.149658,-60.832195
2441,-31.711666,-60.81167
2440,-32.90361,-60.785
2533,2.846311,-60.690067
8216,50.25722,-60.669167
2703,-22.044987,-60.621693
7350,5.865278,-60.614166
2475,-26.75652,-60.493103
2439,-31.794779,-60.480362
188,53.319168,-60.425835
9019,-62.38,-60.42
9020,-62.5837,-60.39
7377,-5.121389,-60.380554
2505,-38.38691,-60.329712
7349,5.69252,-60.28198
5502,55.4483,-60.2286
2503,-36.890038,-60.216618
2637,-12.694375,-60.09827
2551,-3.038611,-60.04972
126,46.16139,-60.04778
2589,-3.146042,-59.9863
7529,-3.14604,-59.9863
2873,3.372761,-59.78944
7252,54.91028,-59.78528
2484,-29.210278,-59.68
5503,50.4689,-59.6367
7524,-51.31,-59.61
7397,-4.387778,-59.593887
2875,13.074603,-59.492455
7342,5.163333,-59.483334
4307,5.167,-59.483
5473,50.6744,-59.3836
2482,-29.099472,-59.250584
2514,-37.237392,-59.22792
5492,55.0769,-59.1864
7352,5.266667,-59.15
7347,3.95,-59.13333
7525,-52.4282,-59.0777
2469,-27.449986,-59.056126
2661,-62.190834,-58.986668
5474,50.8308,-58.9756
6033,-38.483055,-58.817223
2446,-34.56065,-58.789562
2468,-27.445503,-58.761864
6789,51.2117,-58.6583
2448,-34.676315,-58.642757
2437,-33.010277,-58.613056
2449,-34.60994,-58.61259
7781,6.343791,-58.591206
2445,-34.45319,-58.589645
7348,4.033333,-58.583332
77,48.544167,-58.55
3988,-34.822224,-58.53583
2567,-3.127256,-58.481186
7526,-52.03,-58.47
5461,54.1797,-58.4575
579,-51.822777,-58.447224
2442,-34.559174,-58.415607
7679,-34.5978,-58.36784
2704,-26.881468,-58.318035
7124,-33.963882,-58.288612
2872,5.965922,-58.270336
4304,6.498553,-58.25412
2470,-26.212723,-58.22811
4306,6.806944,-58.104443
2436,-31.296944,-57.99663
2817,-31.43848,-57.985294
2485,-29.770555,-57.97889
2447,-34.97222,-57.894695
7681,-34.4741,-57.843426
2765,-18.97528,-57.820587
6048,-51.685673,-57.777645
2552,-6.233156,-57.77687
7123,-34.4564,-57.7706
7396,-3.383611,-57.718613
2544,-19.01193,-57.673054
2473,-30.271921,-57.640232
2508,-37.934166,-57.573334
2699,-25.23985,-57.519135
2701,-23.44175,-57.42712
45,49.210835,-57.391388
7331,4.406,-57.223
5485,51.4436,-57.1853
9015,-63.12,-57.18
9014,-63.48,-57.17
2472,-29.689425,-57.152077
5486,53.6828,-57.0419
7335,5.955556,-57.039444
2632,-29.782179,-57.03819
2515,-37.23541,-57.02924
2700,-27.37065,-56.853943
7333,2.33333,-56.783333
7372,-2.627778,-56.735832
6032,-36.542316,-56.721756
7341,5.76667,-56.63333
2493,-64.238335,-56.630833
