appln_id,inv_person_id,inv_reg_code,inv_ctry_code,reg_code,ctry_code,prio_year,han_id,ipc
274693317,4580940,US06037,US,US06037,US,2008,3337236,G06
274693317,4580941,US06037,US,US06037,US,2008,3337236,G06
274693317,4580942,US06037,US,US06037,US,2008,3337236,G06
274693317,4580943,US06037,US,US06037,US,2008,3337236,G06
274693320,4293071,US06073,US,US06073,US,2008,3159779,G06
274693320,4580954,US37183,US,US06073,US,2008,3159779,G06
274693320,4580955,US37183,US,US06073,US,2008,3159779,G06
274719107,1899157,US41067,US,US06085,US,2008,3003418,G06
274719107,4570486,US41067,US,US06085,US,2008,3003418,G06
274719109,4580973,US41051,US,US06085,US,2008,3003418,G06
274719109,4580974,US41067,US,US06085,US,2008,3003418,G06
274719109,4580975,US41067,US,US06085,US,2008,3003418,G06
274719109,4580976,US41067,US,US06085,US,2008,3003418,G06
274720367,4581008,FR101,FR,FR101,FR,2008,533597,G06
274720367,4581009,FR101,FR,FR101,FR,2008,533597,G06
274720417,4403631,US06075,US,FR105,FR,2008,39542,G06
274720455,4529158,CH057,CH,CH057,CH,2008,1131270,G06
274720461,4581058,FR301,FR,FR513,FR,2009,505422,G06
274720473,4581064,IL031,IL,IL031,IL,2008,820145,G06
274720473,4581065,IL031,IL,IL031,IL,2008,820145,G06
274720519,2147994,US06059,US,US06059,US,2009,3001078,G06
274720519,4581093,US41017,US,US06059,US,2009,3001078,G06
274720537,4581110,IL062,IL,DEA22,DE,2009,10141,G06
274720537,4581111,IL042,IL,DEA22,DE,2009,10141,G06
274720537,4581112,IL062,IL,DEA22,DE,2009,10141,G06
274720615,4581179,JPD13,JP,JPD13,JP,2009,17370,G06
274720617,4581180,JPD13,JP,JPD13,JP,2009,1367199,G06
274720691,44992893,JPD13,JP,JPD11,JP,2009,2547130,G06
274720721,4581302,US06037,US,US06037,US,2009,3002001,G06
274720721,4581303,US06037,US,US06037,US,2009,3002001,G06
274720721,4581304,US06037,US,US06037,US,2009,3002001,G06
274720721,4581305,US06037,US,US06037,US,2009,3002001,G06
274720761,4581335,US06075,US,CH052,CH,2009,369,G06
274720761,4581336,UKJ23,GB,CH052,CH,2009,369,G06
274720761,4581337,UKI23,GB,CH052,CH,2009,369,G06
274720761,4581338,AU4GA,AU,CH052,CH,2009,369,G06
274720761,4581339,US25017,US,CH052,CH,2009,369,G06
274720797,670056,DE212,DE,DE212,DE,2009,15371,G06
274720797,4391056,DE212,DE,DE212,DE,2009,15371,G06
274720797,4391059,AT342,AT,DE212,DE,2009,15371,G06
274720913,1590893,JPD13,JP,JPD13,JP,2009,6302,G06
274720913,4581477,JPD13,JP,JPD13,JP,2009,6302,G06
274720913,4581478,JPD13,JP,JPD13,JP,2009,6302,G06
274720913,4581479,JPD13,JP,JPD13,JP,2009,6302,G06
274720917,204655,DE115,DE,DE111,DE,2009,4964,G06
274720917,2124752,DE118,DE,DE111,DE,2009,4964,G06
274720917,4234387,DE112,DE,DE111,DE,2009,4964,G06
274720917,4480275,US06085,US,DE111,DE,2009,4964,G06
274720975,4581537,CN34,CN,CN34,CN,2009,3672024,G06
274720987,4496044,JPD14,JP,JPD14,JP,2009,14472,G06
274720987,4496045,JPD14,JP,JPD14,JP,2009,14472,G06
274720987,4496046,JPD14,JP,JPD14,JP,2009,14472,G06
274721023,4581561,JPG26,JP,JPG26,JP,2009,28228,G06
274721023,4581562,JPG26,JP,JPG26,JP,2009,28228,G06
274721045,4581572,JPG26,JP,JPG26,JP,2009,28228,G06
274721045,4581573,JPG26,JP,JPG26,JP,2009,28228,G06
274721045,4581574,JPG26,JP,JPG26,JP,2009,28228,G06
274721083,4581648,JPG26,JP,JPG26,JP,2009,28228,G06
274721083,4581649,JPG26,JP,JPG26,JP,2009,28228,G06
274721107,649939,FR714,FR,US36055,US,2009,3007682,G06
274721107,4581678,FR714,FR,US36055,US,2009,3007682,G06
274721125,4581694,DE252,DE,DE212,DE,2009,2869,G06
274721125,4581695,DE122,DE,DE212,DE,2009,2869,G06
274721125,4581696,DE252,DE,DE212,DE,2009,2869,G06
274721125,4581697,DE257,DE,DE212,DE,2009,2869,G06
274721147,57096,JPD13,JP,JPF23,JP,2009,3608279,G06
274721147,4357633,JPD13,JP,JPF23,JP,2009,3608279,G06
274721147,4559820,JPD13,JP,JPF23,JP,2009,3608279,G06
274721147,4581713,JPD13,JP,JPF23,JP,2009,3608279,G06
274721147,4581714,JPD13,JP,JPF23,JP,2009,3608279,G06
274721161,4581721,DE21L,DE,DE212,DE,2009,2869,G06
274721161,4581722,DE257,DE,DE212,DE,2009,2869,G06
274721167,4581732,RU18,RU,KR013,KR,2009,1374108,G06
274721193,4581750,US45045,US,US36093,US,2009,3002760,G06
274721201,100874,JPD13,JP,JPD13,JP,2009,36090,G06
274721201,100875,JPD13,JP,JPD13,JP,2009,36090,G06
274721201,100876,JPD13,JP,JPD13,JP,2009,36090,G06
274721201,100877,JPD13,JP,JPD13,JP,2009,36090,G06
274721229,4507669,US13121,US,CA3530,CA,2009,3005651,G06
274721229,4581793,CA3521,CA,CA3530,CA,2009,3005651,G06
274721229,4581794,CA3521,CA,CA3530,CA,2009,3005651,G06
274721305,4507670,CA3521,CA,CA3530,CA,2009,3005651,G06
274721305,4581873,US13121,US,CA3530,CA,2009,3005651,G06
274721325,4581885,UKI11,GB,UKI11,GB,2009,24706,G06
274721325,4581886,UKI21,GB,UKI11,GB,2009,24706,G06
274721325,4581887,UKI21,GB,UKI11,GB,2009,24706,G06
274721325,4581888,UKJ11,GB,UKI11,GB,2009,24706,G06
274721325,4581889,UKI23,GB,UKI11,GB,2009,24706,G06
274721327,4581890,CA3506,CA,CA3530,CA,2009,3005651,G06
274721333,4581895,KR011,KR,KR013,KR,2009,1374108,G06
274721333,4581896,KR011,KR,KR013,KR,2009,1374108,G06
274721333,4581897,KR013,KR,KR013,KR,2009,1374108,G06
274721333,4581898,KR011,KR,KR013,KR,2009,1374108,G06
274721333,4581899,KR013,KR,KR013,KR,2009,1374108,G06
274721333,4581900,UKH12,GB,KR013,KR,2009,1374108,G06
274721371,4581931,US53033,US,CA3530,CA,2009,3005651,G06
274721371,4581932,US53033,US,CA3530,CA,2009,3005651,G06
274721371,4581933,US53033,US,CA3530,CA,2009,3005651,G06
274721453,4582000,DE276,DE,DE271,DE,2009,469328,G06
274721589,4582068,SE224,SE,SE224,SE,2009,1929817,G06
274721615,4582086,DK012,DK,SE224,SE,2009,103180,G06
274721615,4582087,SE224,SE,SE224,SE,2009,103180,G06
274721649,315581,FR523,FR,FR105,FR,2009,39542,G06
274721649,4582108,FR523,FR,FR105,FR,2009,39542,G06
274721649,4582109,FR523,FR,FR105,FR,2009,39542,G06
274721763,4582199,NL414,NL,NL414,NL,2009,21649,G06
274721763,4582200,NL414,NL,NL414,NL,2009,21649,G06
274721797,4112700,NL414,NL,NL414,NL,2009,21649,G06
274721913,190972,DE212,DE,DE212,DE,2009,863061,G06
274721913,190973,DE27B,DE,DE212,DE,2009,863061,G06
274721913,502005,DE212,DE,DE212,DE,2009,863061,G06
274721913,514227,DE217,DE,DE212,DE,2009,863061,G06
274721913,527891,DE12B,DE,DE212,DE,2009,863061,G06
274721913,673454,DE216,DE,DE212,DE,2009,863061,G06
274721913,1679032,DE216,DE,DE212,DE,2009,863061,G06
274721913,1679033,DE218,DE,DE212,DE,2009,863061,G06
274721913,4582326,DE212,DE,DE212,DE,2009,863061,G06
274721913,4582327,DE212,DE,DE212,DE,2009,863061,G06
274721913,4582328,DE212,DE,DE212,DE,2009,863061,G06
274721913,4582329,DE21H,DE,DE212,DE,2009,863061,G06
274721913,4582330,DEA1E,DE,DE212,DE,2009,863061,G06
274721913,4582331,DE212,DE,DE212,DE,2009,863061,G06
274721939,4582339,DE26A,DE,DE718,DE,2009,785874,G06
274721939,4582340,DE718,DE,DE718,DE,2009,785874,G06
274721957,4573152,UKI11,GB,UKI11,GB,2009,2531143,G06
274721957,4573153,UKI11,GB,UKI11,GB,2009,2531143,G06
274721957,4573154,UKI11,GB,UKI11,GB,2009,2531143,G06
274721957,4573155,UKI11,GB,UKI11,GB,2009,2531143,G06
274721957,4582344,UKI11,GB,UKI11,GB,2009,2531143,G06
274722055,171491,UKD31,GB,UKD31,GB,2009,1205582,G06
274722055,4582386,UKD74,GB,UKD31,GB,2009,1205582,G06
274722055,4582387,UKD32,GB,UKD31,GB,2009,1205582,G06
274722059,4582392,UKL22,GB,UKL22,GB,2009,2430030,G06
274722061,4582394,UKL22,GB,UKL22,GB,2009,2430030,G06
274722065,4582396,UKI22,GB,UKI11,GB,2009,1809677,G06
274722065,4582397,UKI21,GB,UKI11,GB,2009,1809677,G06
274722065,4582398,UKI12,GB,UKI11,GB,2009,1809677,G06
274722065,4582399,UKI21,GB,UKI11,GB,2009,1809677,G06
274722175,4582473,US06085,US,US06085,US,2009,3000129,G06
274722175,4582474,US48453,US,US06085,US,2009,3000129,G06
274722175,4582475,US06085,US,US06085,US,2009,3000129,G06
274722175,4582476,US06085,US,US06085,US,2009,3000129,G06
274722175,4582477,US25021,US,US06085,US,2009,3000129,G06
274722181,4582488,US53033,US,US06085,US,2009,3110506,G06
274722181,4582489,US06075,US,US06085,US,2009,3110506,G06
274722181,4582490,US06085,US,US06085,US,2009,3110506,G06
274722201,4582504,US06013,US,US17031,US,2009,3526923,G06
274722201,4582505,US06041,US,US17031,US,2009,3526923,G06
274722201,4582506,US06001,US,US17031,US,2009,3526923,G06
274722231,4582531,US36113,US,US36113,US,2009,3117034,G06
274722231,4582532,CA3523,CA,US36113,US,2009,3117034,G06
274741989,359666,SI021,SI,SI021,SI,2008,1148540,G06
274741989,4192638,SI012,SI,SI021,SI,2008,1911156,G06
274741989,4192638,SI013,SI,SI021,SI,2008,1911156,G06
274741989,4582604,SI012,SI,SI021,SI,2008,1911156,G06
274742095,4582677,KR011,KR,KR011,KR,2009,22676,G06
274742095,4582678,KR013,KR,KR011,KR,2009,22676,G06
274742095,4582679,KR011,KR,KR011,KR,2009,22676,G06
274742095,4582680,KR011,KR,KR011,KR,2009,22676,G06
274742095,4582681,KR011,KR,KR011,KR,2009,22676,G06
274742095,4582682,KR011,KR,KR011,KR,2009,22676,G06
274742167,4576553,DE263,DE,DE600,DE,2009,1728280,G06
274742201,4463602,US39061,US,US36093,US,2009,3002760,G06
274742201,4463603,US39017,US,US36093,US,2009,3002760,G06
274742201,4582748,US39017,US,US36093,US,2009,3002760,G06
274742201,4582749,US39025,US,US36093,US,2009,3002760,G06
274742201,4582750,US39017,US,US36093,US,2009,3002760,G06
274742415,4582967,AT312,AT,AT313,AT,2009,1201089,G06
274742415,4582968,AT312,AT,AT313,AT,2009,1201089,G06
274742475,138013,DE114,DE,DE111,DE,2009,71574,G06
274742475,4582994,US42003,US,DE111,DE,2009,71574,G06
274742659,4583092,FR105,FR,UKH14,GB,2009,722465,G06
274742659,4583093,FR105,FR,UKH14,GB,2009,722465,G06
274742659,4583094,FR101,FR,UKH14,GB,2009,722465,G06
274742659,4583095,FR714,FR,UKH14,GB,2009,722465,G06
274742659,4583096,FR714,FR,UKH14,GB,2009,722465,G06
274747456,261150,DEA5A,DE,DEA22,DE,2009,10141,G06
274747466,4483296,BE254,BE,BE234,BE,2009,2439126,G06
274747466,4583216,BE234,BE,BE234,BE,2009,2439126,G06
274747606,4583356,DE263,DE,DE600,DE,2009,1728280,G06
274747712,4583436,DE721,DE,DE722,DE,2009,2023263,G06
274747712,4583437,DEB13,DE,DE722,DE,2009,2023263,G06
274747712,4583438,US48201,US,DE722,DE,2009,2023263,G06
274747720,4583447,CA3547,CA,CA3506,CA,2009,3004475,G06
274747720,4583448,CAZZZ,CA,CA3506,CA,2009,3004475,G06
274747720,4583449,CA3506,CA,CA3506,CA,2009,3004475,G06
274747794,4408751,JPD13,JP,JPD13,JP,2009,6302,G06
274747794,4583524,JPD13,JP,JPD13,JP,2009,6302,G06
274747794,4583525,JPD13,JP,JPD13,JP,2009,6302,G06
274747794,4583526,JPD13,JP,JPD13,JP,2009,6302,G06
274747794,4583527,JPD13,JP,JPD13,JP,2009,6302,G06
274773252,321975,BE231,BE,BE242,BE,2008,1594570,G06
274773252,4583667,BE242,BE,BE242,BE,2008,1594570,G06
274773260,4556011,DE252,DE,DE404,DE,2009,1158848,G06
274773260,4556012,DE21C,DE,DE404,DE,2009,1158848,G06
274773282,4583673,CNZZZ,CN,SE224,SE,2008,492103,G06
274773322,547396,IL022,IL,IL031,IL,2009,3609739,G06
274773322,547397,IL031,IL,IL031,IL,2009,3609739,G06
274773322,547398,IL031,IL,IL031,IL,2009,3609739,G06
274773322,4349937,IL031,IL,IL031,IL,2009,3609739,G06
274773322,4349938,IL031,IL,IL031,IL,2009,3609739,G06
274773352,4583718,JPG27,JP,JPG27,JP,2008,28940,G06
274773352,4583719,JPG27,JP,JPG27,JP,2008,28940,G06
274773352,4583720,JPG27,JP,JPG27,JP,2008,28940,G06
274773352,4583721,JPG27,JP,JPG27,JP,2008,28940,G06
274773352,4583722,JPG27,JP,JPG27,JP,2008,28940,G06
274773360,4583729,SE110,SE,SE110,SE,2009,2381603,G06
274773360,4583730,SE110,SE,SE110,SE,2009,2381603,G06
274773370,4550349,US42091,US,US42091,US,2008,3007166,G06
274773370,4550350,US42091,US,US42091,US,2008,3007166,G06
274773458,47094372,JPD13,JP,JPD13,JP,2009,6603,G06
274773490,4288609,KR011,KR,KR011,KR,2009,22676,G06
274773492,4255491,CA3530,CA,CA3530,CA,2009,3005651,G06
274773500,4583836,CN34,CN,CN34,CN,2009,3672024,G06
274773566,4583919,KR013,KR,KR013,KR,2009,1374108,G06
274773566,4583920,KR013,KR,KR013,KR,2009,1374108,G06
274773576,4583926,JPD13,JP,JPD13,JP,2009,36090,G06
274773634,4583994,JPD14,JP,JPD14,JP,2009,14472,G06
274773634,4583995,JPD14,JP,JPD14,JP,2009,14472,G06
274773634,4583996,JPD14,JP,JPD14,JP,2009,14472,G06
274773634,4583997,JPD14,JP,JPD14,JP,2009,14472,G06
274773646,4325301,JPG26,JP,JPG26,JP,2009,27148,G06
274773646,4325302,JPG26,JP,JPG26,JP,2009,27148,G06
274773660,4325302,JPG26,JP,JPG26,JP,2009,27148,G06
274773678,4584036,JPD14,JP,JPD14,JP,2009,14472,G06
274773678,4584037,JPD14,JP,JPD14,JP,2009,14472,G06
274773678,4584038,JPD14,JP,JPD14,JP,2009,14472,G06
274773682,4584041,JPD14,JP,JPD14,JP,2009,14472,G06
274773710,4584059,UKD41,GB,UKD41,GB,2009,1941766,G06
274773798,4584167,DE27B,DE,DE212,DE,2009,2869,G06
274773798,4584168,DE22A,DE,DE212,DE,2009,2869,G06
274773798,4584169,DE212,DE,DE212,DE,2009,2869,G06
274773798,4584170,DE21H,DE,DE212,DE,2009,2869,G06
274773920,4584250,DK013,DK,DK012,DK,2009,170600,G06
274773920,4584251,SE224,SE,DK012,DK,2009,170600,G06
274773920,4584252,DK012,DK,DK012,DK,2009,170600,G06
274773944,4584265,FR532,FR,FR523,FR,2009,18978,G06
274773944,4584266,FR523,FR,FR103,FR,2009,2487532,G06
274773944,4584267,FR523,FR,FR103,FR,2009,2487532,G06
274774066,4476242,US12099,US,CH052,CH,2009,3728184,G06
274774096,4584399,US25027,US,US44009,US,2009,3026653,G06
274774096,4584400,US25017,US,US44009,US,2009,3026653,G06
274774096,4584401,US25017,US,US44009,US,2009,3026653,G06
274774096,4584402,US25017,US,US44009,US,2009,3026653,G06
274774096,4584403,US33017,US,US44009,US,2009,3026653,G06
274774110,4584416,US06085,US,US06085,US,2009,3032561,G06
274805075,4507250,US39017,US,US39061,US,2009,3005382,G06
274805105,4584485,AU4GA,AU,AU4GA,AU,2008,461173,G06
274805105,4584486,AU4GA,AU,AU4GA,AU,2008,461173,G06
274805105,4584487,AU4GA,AU,AU4GA,AU,2008,461173,G06
274805197,4584574,CN191,CN,CN191,CN,2008,44035,G06
274805197,4584575,CN191,CN,CN191,CN,2008,44035,G06
274805225,4229369,CN27,CN,CN27,CN,2008,449499,G06
274805225,4229370,CN27,CN,CN27,CN,2008,449499,G06
274805225,4229371,CN27,CN,CN27,CN,2008,449499,G06
274805225,4229372,CN27,CN,CN27,CN,2008,449499,G06
274805226,4229369,CN27,CN,CN27,CN,2008,449499,G06
274805226,4229370,CN27,CN,CN27,CN,2008,449499,G06
274805226,4229371,CN27,CN,CN27,CN,2008,449499,G06
274805226,4229372,CN27,CN,CN27,CN,2008,449499,G06
274805269,4584627,FR105,FR,FR105,FR,2008,39542,G06
274805269,4584628,FR105,FR,FR105,FR,2008,39542,G06
274805323,4584677,UKH12,GB,FI1B1,FI,2008,1832552,G06
274805323,4584678,UKH12,GB,FI1B1,FI,2008,1832552,G06
274805323,4584679,CN32,CN,FI1B1,FI,2008,1832552,G06
274805336,4584684,IL032,IL,IL031,IL,2008,1075986,G06
274805336,4584685,IL031,IL,IL031,IL,2008,1075986,G06
274805343,4584692,JPG27,JP,JPG27,JP,2008,28940,G06
274805343,4584693,JPG27,JP,JPG27,JP,2008,28940,G06
274805343,4584694,JPG27,JP,JPG27,JP,2008,28940,G06
274805343,4584695,JPG27,JP,JPG27,JP,2008,28940,G06
274805343,4584696,JPG27,JP,JPG27,JP,2008,28940,G06
274805343,4584697,JPG27,JP,JPG27,JP,2008,28940,G06
274805343,4584698,JPG27,JP,JPG27,JP,2008,28940,G06
274805343,4584699,JPG27,JP,JPG27,JP,2008,28940,G06
274805360,4584723,JPD12,JP,JPD12,JP,2008,949806,G06
274805360,4584724,JPD12,JP,JPD12,JP,2008,949806,G06
274805360,4584725,JPD12,JP,JPD12,JP,2008,949806,G06
274805492,4478108,JPG26,JP,JPG26,JP,2008,26309,G06
274805515,4579971,JPD13,JP,JPD13,JP,2008,21640,G06
274805515,4579972,JPD13,JP,JPD13,JP,2008,21640,G06
274805515,4579973,JPD13,JP,JPD13,JP,2008,21640,G06
274805515,4579974,JPD13,JP,JPD13,JP,2008,21640,G06
274805534,4584897,JPG30,JP,JPG30,JP,2008,34820,G06
274805534,4584898,JPG30,JP,JPG30,JP,2008,34820,G06
274805534,4584899,JPG30,JP,JPG30,JP,2008,34820,G06
274805544,4584905,JPD14,JP,US36119,US,2008,3000002,G06
274805694,4585094,KR013,KR,KR013,KR,2008,1374108,G06
274805694,4585095,KR013,KR,KR013,KR,2008,1374108,G06
274805694,4585096,KR013,KR,KR013,KR,2008,1374108,G06
274805761,4585153,KR011,KR,KR013,KR,2008,1374108,G06
274805761,4585154,KR013,KR,KR013,KR,2008,1374108,G06
274805761,4585155,KR011,KR,KR013,KR,2008,1374108,G06
274805841,4585239,US34023,US,FR105,FR,2008,39542,G06
274805841,4585240,US34023,US,FR105,FR,2008,39542,G06
274805841,4585241,US34021,US,FR105,FR,2008,39542,G06
274805842,4448035,US36055,US,US36055,US,2008,3002159,G06
274805842,4585242,US36055,US,US36055,US,2008,3002159,G06
274805850,4542929,US34021,US,FR105,FR,2008,39542,G06
274805850,4542930,US34023,US,FR105,FR,2008,39542,G06
274805850,4542931,US34023,US,FR105,FR,2008,39542,G06
274805852,4460248,US33017,US,US33017,US,2008,3214285,G06
274805905,4585314,US06075,US,US48245,US,2008,3003116,G06
274805905,4585315,US06081,US,US48245,US,2008,3003116,G06
274805918,4548104,US08005,US,US19153,US,2008,3005205,G06
274805918,4585332,US19153,US,US19153,US,2008,3005205,G06
274805918,4585333,US19153,US,US19153,US,2008,3005205,G06
274805918,4585335,US19153,US,US19153,US,2008,3005205,G06
274805918,4585336,US19121,US,US19153,US,2008,3005205,G06
274805918,4585338,US19153,US,US19153,US,2008,3005205,G06
274805918,4585339,US19153,US,US19153,US,2008,3005205,G06
274805918,4585340,US19169,US,US19153,US,2008,3005205,G06
274805918,4585341,US19153,US,US19153,US,2008,3005205,G06
274805918,4585342,US19153,US,US19153,US,2008,3005205,G06
274805918,4585343,US19153,US,US19153,US,2008,3005205,G06
274805918,4585344,US19121,US,US19153,US,2008,3005205,G06
274805922,4585346,US30031,US,US30031,US,2008,3520629,G06
274805922,4585347,US30031,US,US30031,US,2008,3520629,G06
274805922,4585348,EE001,EE,US30031,US,2008,3520629,G06
274805922,4585349,EE001,EE,US30031,US,2008,3520629,G06
274805922,4585350,EE001,EE,US30031,US,2008,3520629,G06
274805922,4585351,EE001,EE,US30031,US,2008,3520629,G06
274805922,4585352,EE001,EE,US30031,US,2008,3520629,G06
274805922,4585353,EE001,EE,US30031,US,2008,3520629,G06
274805931,4585370,US53033,US,US53033,US,2008,3004412,G06
274805931,4585371,US53033,US,US53033,US,2008,3004412,G06
274805931,4585373,US53033,US,US53033,US,2008,3004412,G06
274805959,4585418,CN34,CN,US06085,US,2008,3588110,G06
274805959,4585419,CN34,CN,US06085,US,2008,3588110,G06
274805959,4585420,CN34,CN,US06085,US,2008,3588110,G06
274805972,4585434,US53033,US,US53033,US,2008,3004412,G06
274805972,4585435,US53033,US,US53033,US,2008,3004412,G06
274805972,4585436,US53033,US,US53033,US,2008,3004412,G06
274805972,4585437,US53033,US,US53033,US,2008,3004412,G06
274805972,4585438,US53033,US,US53033,US,2008,3004412,G06
274805972,4585439,US53033,US,US53033,US,2008,3004412,G06
274806001,4516388,US51510,US,US51510,US,2008,3609421,G06
274806015,4089979,DE711,DE,DE711,DE,2008,1195991,G06
274806015,4089980,DE712,DE,DE711,DE,2008,1195991,G06
274806015,4585475,DE125,DE,DE711,DE,2008,1195991,G06
274806033,4585492,US55089,US,US55079,US,2008,3568705,G06
274806033,4585493,UKH12,GB,US55079,US,2008,3568705,G06
274806033,4585494,UKD61,GB,US55079,US,2008,3568705,G06
274806033,4585495,UKH12,GB,US55079,US,2008,3568705,G06
274806033,4585496,UKH12,GB,US55079,US,2008,3568705,G06
274806082,4585551,US53033,US,US53033,US,2008,3004412,G06
274806082,4585552,US53033,US,US53033,US,2008,3004412,G06
274806082,4585553,US53033,US,US53033,US,2008,3004412,G06
274806082,4585554,US53033,US,US53033,US,2008,3004412,G06
274806083,4585555,US53033,US,US53033,US,2008,3196667,G06
274806083,4585556,US53033,US,US53033,US,2008,3196667,G06
274806083,4585557,US06085,US,US53033,US,2008,3196667,G06
274806087,4585558,US36061,US,US36061,US,2008,3001266,G06
274806087,4585559,US36061,US,US36061,US,2008,3001266,G06
274806087,4585560,US36061,US,US36061,US,2008,3001266,G06
274806095,4585565,US42133,US,US42029,US,2008,3587059,G06
274806095,4585566,US42029,US,US42029,US,2008,3587059,G06
274806131,4585612,US41005,US,US41067,US,2008,3597929,G06
274806131,4585613,US41051,US,US41067,US,2008,3597929,G06
274806131,4585614,US41005,US,US41067,US,2008,3597929,G06
274806131,4585615,US41047,US,US41067,US,2008,3597929,G06
274806131,4585616,US41005,US,US41067,US,2008,3597929,G06
274806131,4585617,US41051,US,US41067,US,2008,3597929,G06
274806193,4585693,US53033,US,US53033,US,2008,3320360,G06
274806242,4585762,US06081,US,US06081,US,2008,3519978,G06
274806242,4585763,US06081,US,US06081,US,2008,3519978,G06
274806242,4585764,US06081,US,US06081,US,2008,3519978,G06
274806242,4585765,US06081,US,US06081,US,2008,3519978,G06
274806242,4585766,US06081,US,US06081,US,2008,3519978,G06
274806260,4585771,US06075,US,US06081,US,2008,3592056,G06
274806260,4585772,US06081,US,US06081,US,2008,3592056,G06
274806260,4585773,US06075,US,US06081,US,2008,3592056,G06
274806372,4585823,ITC11,IT,ITC4C,IT,2009,2380979,G06
274806372,4585824,ITC11,IT,ITC4C,IT,2009,2380979,G06
274806372,4585825,ITC11,IT,ITC4C,IT,2009,2380979,G06
274806372,4585826,ITC11,IT,ITC4C,IT,2009,2380979,G06
274806416,94342,FI1B1,FI,FI1B1,FI,2009,1832552,G06
274806416,4585878,FI197,FI,FI1B1,FI,2009,1832552,G06
274806422,4585881,FI1D3,FI,FI197,FI,2008,3609748,G06
274806422,4585882,FI1D3,FI,FI197,FI,2008,3609748,G06
274806424,4585883,UKH23,GB,UKH23,GB,2008,18402,G06
274806438,4556193,SE224,SE,SE224,SE,2009,492103,G06
274806440,4585897,ITH35,IT,ITH55,IT,2009,3603294,G06
274806440,4585898,ITH55,IT,ITH55,IT,2009,3603294,G06
274807799,4586058,DE113,DE,DE113,DE,2009,786124,G06
274807847,4586097,US34027,US,US34027,US,2009,3003172,G06
274807871,4586118,DE138,DE,DE212,DE,2009,2869,G06
274807941,4586176,US04013,US,CA3506,CA,2009,3004475,G06
274807941,4586177,CA2423,CA,CA3506,CA,2009,3004475,G06
274807959,4586193,JPD13,JP,JPD13,JP,2009,17370,G06
274808011,4586237,CA3530,CA,CA3530,CA,2009,3005651,G06
274808011,4586238,CA3530,CA,CA3530,CA,2009,3005651,G06
274808011,4586239,CA3530,CA,CA3530,CA,2009,3005651,G06
274808053,4586305,US08005,US,US10003,US,2009,3166748,G06
274808059,4586312,US13089,US,US10003,US,2009,3326191,G06
274808059,4586313,US06085,US,US10003,US,2009,3326191,G06
274808061,448418,US06085,US,US10003,US,2009,3166748,G06
274808063,4586315,US06037,US,US10003,US,2009,3013690,G06
274808103,4586357,US11001,US,US42101,US,2009,3114169,G06
274808105,4093095,US06085,US,JPD14,JP,2009,14472,G06
274808105,4576486,US11001,US,JPD14,JP,2009,14472,G06
274808107,4093095,US06085,US,JPD14,JP,2009,14472,G06
274808107,4576486,US11001,US,JPD14,JP,2009,14472,G06
274808189,4586416,CN34,CN,CN34,CN,2009,3672069,G06
274808201,4586425,RU18,RU,RU18,RU,2009,1317906,G06
274808201,4586426,RU18,RU,RU18,RU,2009,1317906,G06
274808211,4586435,RU18,RU,RU18,RU,2009,1317906,G06
274808309,4578521,JPD13,JP,JPD13,JP,2009,36090,G06
274808323,4454500,CA3521,CA,CA3530,CA,2009,3005651,G06
274808323,4586528,US17031,US,CA3530,CA,2009,3005651,G06
274808335,4586547,JPD13,JP,JPD13,JP,2009,6302,G06
274808347,4586560,JPG26,JP,JPG26,JP,2009,28228,G06
274808363,4586572,CA3530,CA,CA3530,CA,2009,3005651,G06
274808657,370111,FR714,FR,FR101,FR,2009,1693234,G06
274808807,4134498,DK032,DK,US44009,US,2009,3026653,G06
274808807,4586899,DK032,DK,US44009,US,2009,3026653,G06
274808807,4586900,DK042,DK,US44009,US,2009,3026653,G06
274808967,4587019,SE224,SE,SE224,SE,2009,492103,G06
274808969,4302031,SE224,SE,SE224,SE,2009,492103,G06
274809065,4577984,NL414,NL,NL414,NL,2009,21649,G06
274809065,4587122,NL414,NL,DE600,DE,2009,1891753,G06
274809065,4587123,NL414,NL,DE600,DE,2009,1891753,G06
274809065,4587124,NL414,NL,DE600,DE,2009,1891753,G06
274809065,4587125,NL414,NL,DE600,DE,2009,1891753,G06
274809097,4524432,NL414,NL,NL414,NL,2009,21649,G06
274809097,4587135,NL414,NL,NL414,NL,2009,21649,G06
274809097,4587136,NL414,NL,NL414,NL,2009,21649,G06
274809097,4587137,NL414,NL,NL414,NL,2009,21649,G06
274809135,4351563,ILZZZ,IL,IL042,IL,2009,998194,G06
274809135,4587162,US48453,US,IL042,IL,2009,2088343,G06
274809135,4587163,US48453,US,IL042,IL,2009,2088343,G06
274809135,4587164,US48453,US,IL042,IL,2009,2088343,G06
274809135,4587165,US48453,US,IL042,IL,2009,2088343,G06
274809135,4587166,US48453,US,IL042,IL,2009,2088343,G06
274809135,4587167,IL042,IL,IL042,IL,2009,2088343,G06
274809149,4587170,US06073,US,US06073,US,2009,3005462,G06
274809149,4587171,US06073,US,US06073,US,2009,3005462,G06
274809149,4587172,US06073,US,US06073,US,2009,3005462,G06
274809191,4587210,US48113,US,CA3530,CA,2009,3005651,G06
274809191,4587211,US48113,US,CA3530,CA,2009,3005651,G06
274848841,4587326,UKJ23,GB,US06001,US,2008,3561761,G06
